age,education-num,sex,capital-gain,capital-loss,hours-per-week,wage,marital_status_num,occupation_com_House_Services,occupation_com_Other,occupation_com_Professional,occupation_com_Specialty,occupation_com_Tech/sales,workclass_com_ Government,workclass_com_ Other,workclass_com_ Private,workclass_com_ Self-employed,cap_gain_binary,cap_loss_binary,gdp_pc
24,10,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
77,10,1,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
22,3,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,13701.804500000002
29,10,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
62,9,1,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
39,9,1,0,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
43,10,1,0,1485,50,0,1,0,0,0,1,0,0,0,1,0,0,1,41524.09
35,9,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
29,7,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
76,14,1,0,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
63,9,1,0,0,45,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
23,11,1,0,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
43,10,1,0,1887,50,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
58,9,1,0,0,40,0,1,1,0,0,0,0,0,0,0,1,0,0,41524.09
66,9,1,2050,0,55,0,0,0,0,0,1,0,0,0,1,0,1,0,41524.09
41,10,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
26,13,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
47,11,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
55,6,1,0,0,40,0,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
53,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
17,3,1,0,0,48,0,0,0,1,0,0,0,0,0,1,0,0,0,13701.804500000002
30,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
49,14,1,0,0,60,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
19,9,1,0,0,30,0,0,0,0,0,0,1,0,0,1,0,0,0,1372.19605
45,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
26,12,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
38,11,1,7298,0,40,1,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
36,9,1,7298,0,40,1,1,0,0,0,0,1,1,0,0,0,1,0,41524.09
33,9,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
22,10,1,0,0,40,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
43,13,1,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
67,7,1,0,0,8,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
30,11,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
56,12,1,0,0,25,0,0,0,1,0,0,0,0,0,1,0,0,0,11039.1745
31,13,1,0,0,25,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
33,13,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
26,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
33,13,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
46,7,1,0,0,30,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
59,13,1,0,0,40,1,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
38,9,1,0,0,40,1,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
65,7,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
40,11,1,0,0,40,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
42,9,1,0,0,35,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
26,5,1,0,0,40,0,1,0,0,0,1,0,0,0,0,1,0,0,23083.209000000006
36,6,1,0,0,24,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
62,14,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
43,13,1,0,0,45,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
43,13,1,0,1564,45,1,0,0,0,1,0,0,0,0,1,0,0,1,41524.09
22,9,1,0,0,55,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
28,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
56,10,1,0,0,45,0,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
22,12,1,0,0,15,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
57,13,1,0,0,45,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
39,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
26,10,1,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
17,7,1,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
40,11,1,0,0,38,1,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
45,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
44,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
20,10,1,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
33,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
23,10,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
46,14,1,0,0,30,0,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
38,9,1,0,0,50,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
54,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
46,3,1,0,2339,45,0,0,0,0,0,1,0,0,0,1,0,0,1,41524.09
25,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
46,10,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
36,10,1,0,0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
23,9,1,0,0,25,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
29,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
44,10,1,0,2415,6,1,1,0,1,0,0,0,0,0,1,0,0,1,41524.09
19,10,1,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
19,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,40,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
27,13,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
46,12,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
34,13,1,7688,0,45,1,1,0,0,1,0,0,1,0,0,0,1,0,12157.0215
34,9,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
44,10,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
45,10,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
20,9,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
25,13,1,0,0,55,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
52,13,1,0,0,50,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
20,10,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
28,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
50,13,1,0,0,40,1,1,0,0,0,0,1,1,0,0,0,0,0,41524.09
34,11,1,0,0,64,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
28,4,1,0,2179,40,0,1,1,0,0,0,0,0,0,1,0,0,1,12173.16
41,14,1,0,1977,65,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
28,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
46,9,1,0,0,25,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
28,10,1,0,1887,40,1,1,0,1,0,0,0,0,1,0,0,0,1,41524.09
32,10,1,0,0,50,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
41,10,1,0,0,24,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
24,9,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
33,10,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
46,16,1,15024,0,60,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
31,10,1,0,0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
35,8,1,0,0,50,1,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
52,2,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,13701.804500000002
30,7,1,0,0,19,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
34,7,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0,0,41524.09
34,9,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0,0,41524.09
20,10,1,0,0,30,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
17,7,1,2176,0,18,0,0,1,0,0,0,0,0,0,1,0,1,0,41524.09
32,13,1,0,0,40,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
29,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,6,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
25,9,1,0,0,60,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
36,14,1,0,1408,40,0,0,0,0,1,0,0,1,0,0,0,0,1,41524.09
23,9,1,0,0,72,0,0,1,0,0,0,0,0,0,1,0,0,0,6615.4038
63,9,1,0,0,40,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
47,14,1,0,0,40,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
80,9,1,0,0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
17,7,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
40,13,1,2174,0,40,0,0,0,0,1,0,0,0,0,0,1,1,0,41524.09
30,12,1,0,0,25,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
27,10,1,0,1980,40,0,0,0,0,0,1,0,0,0,1,0,0,1,4118.766
33,14,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
34,9,1,594,0,60,0,0,0,0,0,1,0,1,0,0,0,1,0,41524.09
34,10,1,0,0,40,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
23,10,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
42,10,1,0,0,40,0,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
29,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
45,9,1,0,0,28,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
24,9,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
44,10,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
27,5,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,13701.804500000002
20,10,1,0,0,35,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
44,9,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
51,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
20,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
17,7,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
19,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
45,10,1,0,0,55,1,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
60,9,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
42,12,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,12157.0215
44,9,1,0,0,40,1,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
40,11,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
30,9,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
38,10,1,0,0,50,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
23,9,1,0,0,60,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
32,10,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
44,12,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
54,9,1,0,0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
32,13,1,0,0,50,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
50,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
24,13,1,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
37,9,1,0,0,60,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
52,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
38,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
49,14,1,0,1977,45,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
30,13,1,0,0,16,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
60,10,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
22,10,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
35,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
30,9,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
67,11,1,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
46,13,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
17,5,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
22,10,1,0,0,30,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
27,6,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
23,9,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
33,12,1,0,0,45,0,1,0,0,0,1,0,0,0,1,0,0,0,23083.209000000006
43,10,1,0,0,20,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
28,13,1,0,0,20,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
41,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
52,8,1,594,0,40,0,0,0,1,0,0,0,0,1,0,0,1,0,41524.09
25,10,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
63,2,1,0,0,35,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
59,9,1,0,0,45,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
45,13,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
38,13,1,15024,0,60,1,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
40,9,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
46,9,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
35,12,1,0,0,60,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
34,9,1,0,0,25,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
33,13,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
41,9,1,0,0,36,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
20,10,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
23,3,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,5478.5869
26,10,1,0,0,35,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
72,9,1,0,0,20,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
23,9,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0,0,12504.5225
62,9,1,0,0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
52,10,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
58,10,1,0,0,42,0,0,0,1,0,0,0,0,0,1,0,0,0,32212.181
25,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
24,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
19,10,1,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
43,10,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
47,9,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
39,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
49,11,1,0,1380,42,0,0,1,0,0,0,0,0,0,1,0,0,1,41524.09
53,3,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
32,11,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
34,10,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
28,9,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
57,11,1,0,0,38,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
25,10,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
20,10,1,0,0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
21,10,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
34,13,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
38,13,1,15024,0,80,1,1,0,0,1,0,0,0,0,0,1,1,0,41524.09
50,9,1,7688,0,50,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
24,10,1,0,0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,41524.09
37,10,1,0,0,45,1,1,0,0,0,0,1,1,0,0,0,0,0,41524.09
44,10,1,0,0,58,1,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
28,10,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
42,13,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
74,10,1,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
38,9,1,0,0,50,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
44,14,1,0,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
44,7,1,0,0,46,0,0,0,0,0,1,0,0,0,1,0,0,0,12173.16
26,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
36,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
41,12,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
67,15,1,20051,0,48,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
39,8,1,0,0,50,0,1,0,0,0,0,1,1,0,0,0,0,0,41524.09
57,2,1,0,0,30,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
29,11,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
31,13,1,0,0,45,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
34,9,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
44,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
29,16,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
30,10,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
27,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
27,10,1,0,0,50,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
32,9,1,0,0,45,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
58,6,1,0,0,8,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
35,10,1,0,0,40,0,1,0,0,0,0,1,1,0,0,0,0,0,41524.09
21,9,1,0,0,36,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
28,10,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
46,10,1,0,0,50,0,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
36,9,1,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
72,7,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,11,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0,0,41524.09
69,7,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
31,9,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,12157.0215
34,9,1,0,0,32,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
30,7,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,13701.804500000002
28,13,1,0,0,55,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
54,13,1,0,0,35,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
47,10,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
24,9,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
52,13,1,0,0,60,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
20,9,1,0,0,48,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
43,14,1,5013,0,45,0,1,0,0,1,0,0,0,0,0,1,1,0,41524.09
45,4,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,13701.804500000002
29,9,1,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
47,14,1,0,0,42,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
24,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
51,9,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
17,7,1,0,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
37,11,1,0,1977,40,1,1,0,0,0,1,0,0,0,1,0,0,1,41524.09
27,16,1,0,0,70,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
29,13,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
18,8,1,0,0,25,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
36,12,1,0,0,35,0,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
58,13,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
26,10,1,0,0,45,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
65,10,1,0,0,30,1,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
57,9,1,0,0,40,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
59,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
27,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
31,13,1,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
21,10,1,0,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
29,10,1,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
18,7,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
52,6,1,0,1887,47,1,1,0,0,0,1,0,0,0,1,0,0,1,41524.09
57,13,1,0,0,80,0,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
42,9,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
55,9,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
60,4,1,0,0,48,1,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
31,13,1,7688,0,40,1,1,0,0,1,0,0,0,0,1,0,1,0,34365.786
23,13,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
27,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
23,10,1,0,0,25,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
42,15,1,0,1902,50,1,1,0,0,1,0,0,0,0,0,1,0,1,41524.09
25,10,1,2174,0,40,0,0,0,0,0,0,1,0,0,1,0,1,0,41524.09
49,13,1,0,0,45,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
32,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
19,10,1,0,0,28,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
60,4,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
42,5,1,0,0,40,0,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
35,12,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
48,9,1,0,0,37,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
51,14,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
29,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
36,9,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
17,6,1,0,0,21,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
52,14,1,6849,0,60,0,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
24,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
24,9,1,0,0,50,0,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
26,13,1,1055,0,40,0,0,0,0,1,0,0,1,0,0,0,1,0,41524.09
27,13,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
39,9,1,0,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
30,9,1,0,0,45,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
50,9,1,0,0,32,0,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
52,13,1,0,0,55,0,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
46,15,1,15024,0,45,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
23,13,1,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
45,7,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
65,5,1,0,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
29,11,1,0,0,55,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
47,5,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,5478.5869
30,9,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
34,9,1,0,0,45,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
38,9,1,0,0,64,0,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
33,10,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
49,13,1,0,0,26,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
47,10,1,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
49,6,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
43,10,1,15024,0,60,1,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
30,13,1,0,0,40,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
58,9,1,0,0,60,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
